_id,id,gen,edad,ocup,cp,len_cp
ObjectId("5df8c466c17bff0219cf9cd7"),1267,M,25,15,12203,5
ObjectId("5df8c466c17bff0219cf9cd8"),1268,M,50,2,10028,5
ObjectId("5df8c466c17bff0219cf9cd9"),1269,F,56,13,01234,5
ObjectId("5df8c466c17bff0219cf9cda"),1270,M,25,6,12230,5
ObjectId("5df8c466c17bff0219cf9cdb"),1271,F,45,6,54401,5
ObjectId("5df8c466c17bff0219cf9cdc"),1272,M,18,20,49506,5
ObjectId("5df8c466c17bff0219cf9cdd"),1273,M,35,2,19123,5
ObjectId("5df8c466c17bff0219cf9cde"),1274,M,45,7,37343,5
ObjectId("5df8c466c17bff0219cf9cdf"),1275,M,50,17,39567,5
ObjectId("5df8c466c17bff0219cf9ce0"),1276,M,35,17,94041,5
ObjectId("5df8c466c17bff0219cf9ce1"),1277,F,18,0,06360,5
ObjectId("5df8c466c17bff0219cf9ce2"),1278,M,18,4,98312,5
ObjectId("5df8c466c17bff0219cf9ce3"),1279,M,35,1,98502,5
ObjectId("5df8c466c17bff0219cf9ce4"),1280,M,1,10,97801,5
ObjectId("5df8c466c17bff0219cf9ce5"),1281,M,25,19,97209,5
ObjectId("5df8c466c17bff0219cf9ce6"),1282,M,50,1,98541,5
ObjectId("5df8c466c17bff0219cf9ce7"),1283,F,18,1,94607,5
ObjectId("5df8c466c17bff0219cf9ce8"),1284,M,45,16,33334,5
ObjectId("5df8c466c17bff0219cf9ce9"),1285,M,35,4,98125,5
ObjectId("5df8c466c17bff0219cf9cea"),1286,M,35,17,92630,5
ObjectId("5df8c466c17bff0219cf9ceb"),1287,F,50,7,94611,5
ObjectId("5df8c466c17bff0219cf9cec"),1288,F,35,19,92867,5
ObjectId("5df8c466c17bff0219cf9ced"),1289,M,45,6,78750,5
ObjectId("5df8c466c17bff0219cf9cee"),1290,M,35,0,91504,5
ObjectId("5df8c466c17bff0219cf9cef"),1291,F,35,0,10011,5
ObjectId("5df8c466c17bff0219cf9cf0"),1292,M,25,7,94904,5
ObjectId("5df8c466c17bff0219cf9cf1"),1293,M,25,5,60074,5
ObjectId("5df8c466c17bff0219cf9cf2"),1294,F,50,20,11217,5
ObjectId("5df8c466c17bff0219cf9cf3"),1295,F,35,6,90036,5
ObjectId("5df8c466c17bff0219cf9cf4"),1296,M,1,0,75244,5
ObjectId("5df8c466c17bff0219cf9cf5"),1297,M,25,7,92109,5
ObjectId("5df8c466c17bff0219cf9cf6"),1298,M,35,6,33615,5
ObjectId("5df8c466c17bff0219cf9cf7"),1299,M,25,14,02038,5
ObjectId("5df8c466c17bff0219cf9cf8"),1300,M,1,10,97201,5
ObjectId("5df8c466c17bff0219cf9cf9"),1301,F,25,2,10475,5
ObjectId("5df8c466c17bff0219cf9cfa"),1302,M,18,4,85282,5
ObjectId("5df8c466c17bff0219cf9cfb"),1303,M,25,19,94111,5
ObjectId("5df8c466c17bff0219cf9cfc"),1304,M,25,14,97203,5
ObjectId("5df8c466c17bff0219cf9cfd"),1305,M,45,20,94121,5
ObjectId("5df8c466c17bff0219cf9cfe"),1306,M,25,3,64068,5
ObjectId("5df8c466c17bff0219cf9cff"),1307,M,56,13,75703,5
ObjectId("5df8c466c17bff0219cf9d00"),1308,M,1,10,75082,5
ObjectId("5df8c466c17bff0219cf9d01"),1309,M,25,14,76051,5
ObjectId("5df8c466c17bff0219cf9d02"),1310,M,45,0,92866,5
ObjectId("5df8c466c17bff0219cf9d03"),1311,M,18,10,90274,5
ObjectId("5df8c466c17bff0219cf9d04"),1312,M,25,14,60153,5
ObjectId("5df8c466c17bff0219cf9d05"),1313,M,18,4,43214,5
ObjectId("5df8c466c17bff0219cf9d06"),1314,F,18,4,68154,5
ObjectId("5df8c466c17bff0219cf9d07"),1315,M,35,7,75214,5
ObjectId("5df8c466c17bff0219cf9d08"),1316,M,50,2,50310,5
ObjectId("5df8c466c17bff0219cf9d09"),1317,M,45,7,98028,5
ObjectId("5df8c466c17bff0219cf9d0a"),1318,M,18,16,94014,5
ObjectId("5df8c466c17bff0219cf9d0b"),1319,F,25,3,98626,5
ObjectId("5df8c466c17bff0219cf9d0c"),1320,M,25,4,22030,5
ObjectId("5df8c466c17bff0219cf9d0d"),1321,F,25,14,34639,5
ObjectId("5df8c466c17bff0219cf9d0e"),1322,M,56,0,94043,5
ObjectId("5df8c466c17bff0219cf9d0f"),1323,F,35,2,11218,5
ObjectId("5df8c466c17bff0219cf9d10"),1324,M,35,16,07030,5
ObjectId("5df8c466c17bff0219cf9d11"),1325,M,25,1,75230,5
ObjectId("5df8c466c17bff0219cf9d12"),1326,F,25,0,98115,5
ObjectId("5df8c466c17bff0219cf9d13"),1327,M,1,10,12159,5
ObjectId("5df8c466c17bff0219cf9d14"),1328,M,35,14,60657,5
ObjectId("5df8c466c17bff0219cf9d15"),1329,M,18,14,60194,5
ObjectId("5df8c466c17bff0219cf9d16"),1330,M,56,1,95117,5
ObjectId("5df8c466c17bff0219cf9d17"),1331,M,45,0,12065,5
ObjectId("5df8c466c17bff0219cf9d18"),1332,M,25,7,02840,5
ObjectId("5df8c466c17bff0219cf9d19"),1333,M,25,17,06460,5
ObjectId("5df8c466c17bff0219cf9d1a"),1334,M,50,7,10805,5
ObjectId("5df8c466c17bff0219cf9d1b"),1335,M,35,0,14228,5
ObjectId("5df8c466c17bff0219cf9d1c"),1336,F,50,20,95051,5
ObjectId("5df8c466c17bff0219cf9d1d"),1337,M,56,17,97146,5
ObjectId("5df8c466c17bff0219cf9d1e"),1338,M,25,0,94108,5
ObjectId("5df8c466c17bff0219cf9d1f"),1339,M,35,18,85275,5
ObjectId("5df8c466c17bff0219cf9d20"),1340,M,25,7,14302,5
ObjectId("5df8c466c17bff0219cf9d21"),1341,M,18,7,11434,5
ObjectId("5df8c466c17bff0219cf9d22"),1342,M,35,0,94560,5
ObjectId("5df8c466c17bff0219cf9d23"),1343,M,35,14,91324,5
ObjectId("5df8c466c17bff0219cf9d24"),1344,F,25,9,43420,5
ObjectId("5df8c466c17bff0219cf9d25"),1345,F,25,2,75070,5
ObjectId("5df8c466c17bff0219cf9d26"),1346,M,35,20,27607,5
ObjectId("5df8c466c17bff0219cf9d27"),1347,F,18,1,11375,5
ObjectId("5df8c466c17bff0219cf9d28"),1348,F,1,10,04240,5
ObjectId("5df8c466c17bff0219cf9d29"),1349,M,50,7,13088,5
ObjectId("5df8c466c17bff0219cf9d2a"),1350,F,35,0,90278,5
ObjectId("5df8c466c17bff0219cf9d2b"),1351,F,25,17,98034,5
ObjectId("5df8c466c17bff0219cf9d2c"),1352,M,35,20,94122,5
ObjectId("5df8c466c17bff0219cf9d2d"),1353,M,1,10,95926,5
ObjectId("5df8c466c17bff0219cf9d2e"),1354,F,25,2,94040,5
ObjectId("5df8c466c17bff0219cf9d2f"),1355,F,45,20,04240,5
ObjectId("5df8c466c17bff0219cf9d30"),1356,F,18,4,91706,5
ObjectId("5df8c466c17bff0219cf9d31"),1357,M,45,0,34116,5
ObjectId("5df8c466c17bff0219cf9d32"),1358,M,35,17,49508,5
ObjectId("5df8c466c17bff0219cf9d33"),1359,M,35,1,10918,5
ObjectId("5df8c466c17bff0219cf9d34"),1360,M,25,20,14895,5
ObjectId("5df8c466c17bff0219cf9d35"),1361,F,25,0,97401,5
ObjectId("5df8c466c17bff0219cf9d36"),1362,M,35,12,75069,5
ObjectId("5df8c466c17bff0219cf9d37"),1363,M,50,7,01915,5
ObjectId("5df8c466c17bff0219cf9d38"),1364,F,45,2,97214,5
ObjectId("5df8c466c17bff0219cf9d39"),1365,F,1,10,61665,5
ObjectId("5df8c466c17bff0219cf9d3a"),1366,M,1,10,89509,5
ObjectId("5df8c466c17bff0219cf9d3b"),1367,M,25,12,53707,5
ObjectId("5df8c466c17bff0219cf9d3c"),1368,F,25,3,50266,5
ObjectId("5df8c466c17bff0219cf9d3d"),1369,M,25,5,12308,5
ObjectId("5df8c466c17bff0219cf9d3e"),1370,M,35,2,92821,5
ObjectId("5df8c466c17bff0219cf9d3f"),1371,F,50,2,60657,5
ObjectId("5df8c466c17bff0219cf9d40"),1372,M,1,10,95123,5
ObjectId("5df8c466c17bff0219cf9d41"),1373,F,25,1,55104,5
ObjectId("5df8c466c17bff0219cf9d42"),1374,M,50,1,91403,5
ObjectId("5df8c466c17bff0219cf9d43"),1375,F,45,5,95136,5
ObjectId("5df8c466c17bff0219cf9d44"),1376,F,45,1,32750,5
ObjectId("5df8c466c17bff0219cf9d45"),1377,M,35,16,65270,5
ObjectId("5df8c466c17bff0219cf9d46"),1378,F,45,7,21044,5
ObjectId("5df8c466c17bff0219cf9d47"),1379,F,56,13,93448,5
ObjectId("5df8c466c17bff0219cf9d48"),1380,M,1,10,58078,5
ObjectId("5df8c466c17bff0219cf9d49"),1381,M,18,11,89170,5
ObjectId("5df8c466c17bff0219cf9d4a"),1382,F,45,1,92100,5
ObjectId("5df8c466c17bff0219cf9d4b"),1383,F,25,7,19806,5
ObjectId("5df8c466c17bff0219cf9d4c"),1384,M,18,10,98058,5
ObjectId("5df8c466c17bff0219cf9d4d"),1385,F,25,5,90262,5
ObjectId("5df8c466c17bff0219cf9d4e"),1386,F,25,0,07026,5
ObjectId("5df8c466c17bff0219cf9d4f"),1387,F,50,13,94702,5
ObjectId("5df8c466c17bff0219cf9d50"),1388,M,56,20,87107,5
ObjectId("5df8c466c17bff0219cf9d51"),1389,M,25,17,19801,5
ObjectId("5df8c466c17bff0219cf9d52"),1390,M,35,16,99352,5
ObjectId("5df8c466c17bff0219cf9d53"),1391,M,35,15,20723,5
ObjectId("5df8c466c17bff0219cf9d54"),1392,M,45,3,90006,5
ObjectId("5df8c466c17bff0219cf9d55"),1393,M,18,4,06430,5
ObjectId("5df8c466c17bff0219cf9d56"),1394,F,25,3,94117,5
ObjectId("5df8c466c17bff0219cf9d57"),1395,M,25,2,07026,5
ObjectId("5df8c466c17bff0219cf9d58"),1396,F,25,12,94530,5
ObjectId("5df8c466c17bff0219cf9d59"),1397,M,35,7,55901,5
ObjectId("5df8c466c17bff0219cf9d5a"),1398,F,56,16,94904,5
ObjectId("5df8c466c17bff0219cf9d5b"),1399,M,18,17,10804,5
ObjectId("5df8c466c17bff0219cf9d5c"),1400,M,25,7,92130,5
ObjectId("5df8c466c17bff0219cf9d5d"),1401,F,18,1,94578,5
ObjectId("5df8c466c17bff0219cf9d5e"),1402,M,18,4,90601,5
ObjectId("5df8c466c17bff0219cf9d5f"),1403,F,25,0,53713,5
ObjectId("5df8c466c17bff0219cf9d60"),1404,M,50,16,91360,5
ObjectId("5df8c466c17bff0219cf9d61"),1405,M,56,13,33445,5
ObjectId("5df8c466c17bff0219cf9d62"),1406,M,25,4,91911,5
ObjectId("5df8c466c17bff0219cf9d63"),1407,F,35,15,53704,5
ObjectId("5df8c466c17bff0219cf9d64"),1408,M,25,0,90046,5
ObjectId("5df8c466c17bff0219cf9d65"),1409,M,18,4,97215,5
ObjectId("5df8c466c17bff0219cf9d66"),1410,M,50,7,94404,5
ObjectId("5df8c466c17bff0219cf9d67"),1411,M,35,1,08107,5
ObjectId("5df8c466c17bff0219cf9d68"),1412,M,25,17,94089,5
ObjectId("5df8c466c17bff0219cf9d69"),1413,M,18,3,98122,5
ObjectId("5df8c466c17bff0219cf9d6a"),1414,M,18,4,85035,5
ObjectId("5df8c466c17bff0219cf9d6b"),1415,M,45,14,22901,5
ObjectId("5df8c466c17bff0219cf9d6c"),1416,M,25,14,98101,5
ObjectId("5df8c466c17bff0219cf9d6d"),1417,M,35,16,10472,5
ObjectId("5df8c466c17bff0219cf9d6e"),1418,M,18,4,48197,5
ObjectId("5df8c466c17bff0219cf9d6f"),1419,F,25,1,95336,5
ObjectId("5df8c466c17bff0219cf9d70"),1420,M,18,4,01375,5
ObjectId("5df8c466c17bff0219cf9d71"),1421,F,1,10,53704,5
ObjectId("5df8c466c17bff0219cf9d72"),1422,M,35,17,55934,5
ObjectId("5df8c466c17bff0219cf9d73"),1423,M,25,4,08540,5
ObjectId("5df8c466c17bff0219cf9d74"),1424,M,35,0,28209,5
ObjectId("5df8c466c17bff0219cf9d75"),1425,M,1,10,08872,5
ObjectId("5df8c466c17bff0219cf9d76"),1426,M,18,14,94070,5
ObjectId("5df8c466c17bff0219cf9d77"),1427,M,25,12,21401,5
ObjectId("5df8c466c17bff0219cf9d78"),1428,F,45,11,40204,5
ObjectId("5df8c466c17bff0219cf9d79"),1429,F,35,3,11229,5
ObjectId("5df8c466c17bff0219cf9d7a"),1430,M,18,4,97215,5
ObjectId("5df8c466c17bff0219cf9d7b"),1431,M,56,6,91011,5
ObjectId("5df8c466c17bff0219cf9d7c"),1432,M,35,1,94549,5
ObjectId("5df8c466c17bff0219cf9d7d"),1433,F,18,14,49505,5
ObjectId("5df8c466c17bff0219cf9d7f"),1435,M,25,14,48103,5
ObjectId("5df8c466c17bff0219cf9d80"),1436,F,50,6,97005,5
ObjectId("5df8c466c17bff0219cf9d81"),1437,M,50,3,89102,5
ObjectId("5df8c466c17bff0219cf9d82"),1438,M,18,2,21222,5
ObjectId("5df8c466c17bff0219cf9d83"),1439,M,35,3,98037,5
ObjectId("5df8c466c17bff0219cf9d84"),1440,M,35,12,94520,5
ObjectId("5df8c466c17bff0219cf9d85"),1441,M,35,16,54729,5
ObjectId("5df8c466c17bff0219cf9d86"),1442,M,18,2,12345,5
ObjectId("5df8c466c17bff0219cf9d87"),1443,M,35,2,98055,5
ObjectId("5df8c466c17bff0219cf9d88"),1444,F,25,4,91106,5
ObjectId("5df8c466c17bff0219cf9d89"),1445,M,25,2,98109,5
ObjectId("5df8c466c17bff0219cf9d8a"),1446,M,35,12,10128,5
ObjectId("5df8c466c17bff0219cf9d8b"),1447,M,18,4,80521,5
ObjectId("5df8c466c17bff0219cf9d8c"),1448,F,25,3,17522,5
ObjectId("5df8c466c17bff0219cf9d8d"),1449,M,35,20,17112,5
ObjectId("5df8c466c17bff0219cf9d8e"),1450,M,18,4,94704,5
ObjectId("5df8c466c17bff0219cf9d8f"),1451,M,35,20,90012,5
ObjectId("5df8c466c17bff0219cf9d90"),1452,F,56,13,90732,5
ObjectId("5df8c466c17bff0219cf9d91"),1453,M,25,14,19444,5
ObjectId("5df8c466c17bff0219cf9d92"),1454,M,18,4,93117,5
ObjectId("5df8c466c17bff0219cf9d93"),1455,F,45,0,92126,5
ObjectId("5df8c466c17bff0219cf9d94"),1456,M,25,2,98074,5
ObjectId("5df8c466c17bff0219cf9d95"),1457,M,25,1,95472,5
ObjectId("5df8c466c17bff0219cf9d96"),1458,M,1,0,08055,5
ObjectId("5df8c466c17bff0219cf9d97"),1459,F,25,0,80027,5
ObjectId("5df8c466c17bff0219cf9d98"),1460,F,18,4,95132,5
ObjectId("5df8c466c17bff0219cf9d99"),1461,F,45,0,94115,5
ObjectId("5df8c466c17bff0219cf9d9a"),1462,M,35,16,95405,5
ObjectId("5df8c466c17bff0219cf9d9c"),1464,M,35,12,75063,5
ObjectId("5df8c466c17bff0219cf9d9d"),1465,M,50,16,93003,5
ObjectId("5df8c466c17bff0219cf9d9e"),1466,M,18,4,29201,5
ObjectId("5df8c466c17bff0219cf9d9f"),1467,M,25,5,97007,5
ObjectId("5df8c466c17bff0219cf9da0"),1468,M,1,14,19147,5
ObjectId("5df8c466c17bff0219cf9da1"),1469,M,56,20,95420,5
ObjectId("5df8c466c17bff0219cf9da2"),1470,M,18,4,94118,5
ObjectId("5df8c466c17bff0219cf9da3"),1471,M,25,17,11106,5
ObjectId("5df8c466c17bff0219cf9da4"),1472,M,25,7,90248,5
ObjectId("5df8c466c17bff0219cf9da5"),1473,M,25,14,06511,5
ObjectId("5df8c466c17bff0219cf9da6"),1474,M,25,4,98115,5
ObjectId("5df8c466c17bff0219cf9da7"),1475,F,25,2,75075,5
ObjectId("5df8c466c17bff0219cf9da8"),1476,F,18,0,91030,5
ObjectId("5df8c466c17bff0219cf9da9"),1477,F,45,1,90601,5
ObjectId("5df8c466c17bff0219cf9daa"),1478,M,1,10,92620,5
ObjectId("5df8c466c17bff0219cf9dab"),1479,F,50,2,94501,5
ObjectId("5df8c466c17bff0219cf9dac"),1480,M,25,20,91367,5
ObjectId("5df8c466c17bff0219cf9dad"),1481,M,35,17,77096,5
ObjectId("5df8c466c17bff0219cf9dae"),1482,M,25,7,94132,5
ObjectId("5df8c466c17bff0219cf9daf"),1483,M,18,4,54481,5
ObjectId("5df8c466c17bff0219cf9db0"),1484,M,25,12,07054,5
ObjectId("5df8c466c17bff0219cf9db1"),1485,F,25,9,80538,5
ObjectId("5df8c466c17bff0219cf9db2"),1486,M,25,16,90638,5
ObjectId("5df8c466c17bff0219cf9db3"),1487,M,35,7,07644,5
ObjectId("5df8c466c17bff0219cf9db4"),1488,M,25,7,94538,5
ObjectId("5df8c466c17bff0219cf9db5"),1489,F,35,2,60201,5
ObjectId("5df8c466c17bff0219cf9db6"),1490,M,50,7,90505,5
ObjectId("5df8c466c17bff0219cf9db7"),1491,M,18,4,06511,5
ObjectId("5df8c466c17bff0219cf9db8"),1492,M,25,12,98102,5
ObjectId("5df8c466c17bff0219cf9db9"),1493,F,25,14,60657,5
ObjectId("5df8c466c17bff0219cf9dba"),1494,M,25,17,38104,5
ObjectId("5df8c466c17bff0219cf9dbb"),1495,M,18,0,77341,5
ObjectId("5df8c466c17bff0219cf9dbc"),1496,M,25,17,94108,5
ObjectId("5df8c466c17bff0219cf9dbd"),1497,M,50,5,80220,5
ObjectId("5df8c466c17bff0219cf9dbe"),1498,M,18,4,02139,5
ObjectId("5df8c466c17bff0219cf9dbf"),1499,M,1,10,19343,5
ObjectId("5df8c466c17bff0219cf9dc0"),1500,M,25,17,98115,5
ObjectId("5df8c466c17bff0219cf9dc1"),1501,M,25,11,75801,5
ObjectId("5df8c466c17bff0219cf9dc2"),1502,M,18,4,12188,5
ObjectId("5df8c466c17bff0219cf9dc3"),1503,M,25,12,92688,5
ObjectId("5df8c466c17bff0219cf9dc4"),1504,M,18,19,22030,5
ObjectId("5df8c466c17bff0219cf9dc5"),1505,M,50,11,90041,5
ObjectId("5df8c466c17bff0219cf9dc6"),1506,M,25,7,08550,5
ObjectId("5df8c466c17bff0219cf9dc7"),1507,M,35,17,95476,5
ObjectId("5df8c466c17bff0219cf9dc8"),1508,F,1,10,94539,5
ObjectId("5df8c466c17bff0219cf9dc9"),1509,M,1,0,11803,5
ObjectId("5df8c466c17bff0219cf9dca"),1510,F,25,1,48067,5
ObjectId("5df8c466c17bff0219cf9dcb"),1511,M,35,12,08902,5
ObjectId("5df8c466c17bff0219cf9dcc"),1512,M,25,20,11102,5
ObjectId("5df8c466c17bff0219cf9dcd"),1513,F,35,16,95003,5
ObjectId("5df8c466c17bff0219cf9dce"),1514,M,18,4,97215,5
ObjectId("5df8c466c17bff0219cf9dcf"),1515,M,25,16,48324,5
ObjectId("5df8c466c17bff0219cf9dd0"),1516,F,25,12,53154,5
ObjectId("5df8c466c17bff0219cf9dd1"),1517,M,18,0,10002,5
ObjectId("5df8c466c17bff0219cf9dd2"),1518,M,25,2,95831,5
ObjectId("5df8c466c17bff0219cf9dd3"),1519,M,18,4,38120,5
ObjectId("5df8c466c17bff0219cf9dd4"),1520,M,25,17,94506,5
ObjectId("5df8c466c17bff0219cf9dd5"),1521,F,25,7,08902,5
ObjectId("5df8c466c17bff0219cf9dd6"),1522,M,35,20,10025,5
ObjectId("5df8c466c17bff0219cf9dd7"),1523,M,25,17,95209,5
ObjectId("5df8c466c17bff0219cf9dd8"),1524,M,18,4,06459,5
ObjectId("5df8c466c17bff0219cf9dd9"),1525,F,25,16,94706,5
ObjectId("5df8c466c17bff0219cf9dda"),1526,M,56,17,80538,5
ObjectId("5df8c466c17bff0219cf9ddb"),1527,M,18,10,78230,5
ObjectId("5df8c466c17bff0219cf9ddc"),1528,M,25,15,94903,5
ObjectId("5df8c466c17bff0219cf9ddd"),1529,M,18,4,97266,5
ObjectId("5df8c466c17bff0219cf9dde"),1530,M,25,4,53711,5
ObjectId("5df8c466c17bff0219cf9ddf"),1531,M,45,17,60462,5
ObjectId("5df8c466c17bff0219cf9de0"),1532,M,18,14,43613,5
ObjectId("5df8c466c17bff0219cf9de1"),1533,M,45,1,71711,5
ObjectId("5df8c466c17bff0219cf9de2"),1534,M,50,12,12184,5
ObjectId("5df8c466c17bff0219cf9de3"),1535,F,18,20,90036,5
ObjectId("5df8c466c17bff0219cf9de4"),1536,F,35,3,83001,5
ObjectId("5df8c466c17bff0219cf9de5"),1537,M,18,20,02446,5
ObjectId("5df8c466c17bff0219cf9de6"),1538,M,25,3,22601,5
ObjectId("5df8c466c17bff0219cf9de7"),1539,M,25,3,02359,5
ObjectId("5df8c466c17bff0219cf9de8"),1540,M,45,0,97214,5
ObjectId("5df8c466c17bff0219cf9dea"),1542,M,18,17,12054,5
ObjectId("5df8c466c17bff0219cf9deb"),1543,M,25,11,10549,5
ObjectId("5df8c466c17bff0219cf9dec"),1544,M,25,12,63146,5
ObjectId("5df8c466c17bff0219cf9ded"),1545,M,25,20,20009,5
ObjectId("5df8c466c17bff0219cf9dee"),1546,M,25,4,22903,5
ObjectId("5df8c466c17bff0219cf9def"),1547,M,56,13,02115,5
ObjectId("5df8c466c17bff0219cf9df0"),1548,M,35,1,53703,5
ObjectId("5df8c466c17bff0219cf9df1"),1549,M,35,6,20901,5
ObjectId("5df8c466c17bff0219cf9df2"),1550,M,18,4,11580,5
ObjectId("5df8c466c17bff0219cf9df3"),1551,M,25,11,20008,5
ObjectId("5df8c466c17bff0219cf9df4"),1552,M,45,20,10021,5
ObjectId("5df8c466c17bff0219cf9df5"),1553,F,25,15,64116,5
ObjectId("5df8c466c17bff0219cf9df6"),1554,F,35,12,17013,5
ObjectId("5df8c466c17bff0219cf9df7"),1555,F,18,0,20008,5
ObjectId("5df8c466c17bff0219cf9df8"),1556,M,18,4,48073,5
ObjectId("5df8c466c17bff0219cf9df9"),1557,F,18,4,10039,5
ObjectId("5df8c466c17bff0219cf9dfa"),1558,M,18,6,60611,5
ObjectId("5df8c466c17bff0219cf9dfb"),1559,M,35,8,10014,5
ObjectId("5df8c466c17bff0219cf9dfc"),1560,F,25,3,85226,5
ObjectId("5df8c466c17bff0219cf9dfd"),1561,F,18,4,11214,5
ObjectId("5df8c466c17bff0219cf9dfe"),1562,M,18,20,43611,5
ObjectId("5df8c466c17bff0219cf9dff"),1563,F,1,10,87123,5
ObjectId("5df8c466c17bff0219cf9e00"),1564,M,50,1,01096,5
ObjectId("5df8c466c17bff0219cf9e01"),1565,M,45,17,78731,5
ObjectId("5df8c466c17bff0219cf9e02"),1566,M,35,16,77550,5
ObjectId("5df8c466c17bff0219cf9e03"),1567,M,25,12,06511,5
ObjectId("5df8c466c17bff0219cf9e04"),1568,F,1,10,94086,5
ObjectId("5df8c466c17bff0219cf9e05"),1569,F,56,13,07701,5
ObjectId("5df8c466c17bff0219cf9e06"),1570,M,18,17,75093,5
ObjectId("5df8c466c17bff0219cf9e07"),1571,M,25,20,98033,5
ObjectId("5df8c466c17bff0219cf9e08"),1572,F,25,3,02155,5
ObjectId("5df8c466c17bff0219cf9e09"),1573,M,1,0,77479,5
ObjectId("5df8c466c17bff0219cf9e0a"),1574,M,25,6,81007,5
ObjectId("5df8c466c17bff0219cf9e0b"),1575,F,50,7,94949,5
ObjectId("5df8c466c17bff0219cf9e0c"),1576,F,45,9,85202,5
ObjectId("5df8c466c17bff0219cf9e0e"),1578,M,18,4,22201,5
ObjectId("5df8c466c17bff0219cf9e0f"),1579,M,25,0,60201,5
ObjectId("5df8c466c17bff0219cf9e10"),1580,F,18,4,76201,5
ObjectId("5df8c466c17bff0219cf9e11"),1581,F,18,4,10003,5
ObjectId("5df8c466c17bff0219cf9e12"),1582,M,18,0,10705,5
ObjectId("5df8c466c17bff0219cf9e13"),1583,M,35,6,94115,5
ObjectId("5df8c466c17bff0219cf9e14"),1584,M,25,19,45701,5
ObjectId("5df8c466c17bff0219cf9e15"),1585,M,56,20,92315,5
ObjectId("5df8c466c17bff0219cf9e16"),1586,M,45,7,77351,5
ObjectId("5df8c466c17bff0219cf9e17"),1587,F,25,3,30308,5
ObjectId("5df8c466c17bff0219cf9e18"),1588,M,25,11,22043,5
ObjectId("5df8c466c17bff0219cf9e19"),1589,M,25,0,95136,5
ObjectId("5df8c466c17bff0219cf9e1a"),1590,M,35,1,95003,5
ObjectId("5df8c466c17bff0219cf9e1b"),1591,M,50,7,26501,5
ObjectId("5df8c466c17bff0219cf9e1c"),1592,M,35,7,50111,5
ObjectId("5df8c466c17bff0219cf9e1d"),1593,M,25,16,78411,5
ObjectId("5df8c466c17bff0219cf9e1e"),1594,F,35,20,10013,5
ObjectId("5df8c466c17bff0219cf9e20"),1596,F,18,5,48108,5
ObjectId("5df8c466c17bff0219cf9e21"),1597,M,25,12,10002,5
ObjectId("5df8c466c17bff0219cf9e22"),1598,M,35,13,76548,5
ObjectId("5df8c466c17bff0219cf9e23"),1599,M,25,0,92646,5
ObjectId("5df8c466c17bff0219cf9e24"),1600,M,35,7,08234,5
ObjectId("5df8c466c17bff0219cf9e25"),1601,M,25,12,83001,5
ObjectId("5df8c466c17bff0219cf9e26"),1602,F,25,7,10562,5
ObjectId("5df8c466c17bff0219cf9e27"),1603,F,25,0,13326,5
ObjectId("5df8c466c17bff0219cf9e28"),1604,M,25,11,50111,5
ObjectId("5df8c466c17bff0219cf9e29"),1605,F,18,0,28270,5
ObjectId("5df8c466c17bff0219cf9e2a"),1606,F,35,3,55405,5
ObjectId("5df8c466c17bff0219cf9e2b"),1607,M,45,1,02135,5
ObjectId("5df8c466c17bff0219cf9e2c"),1608,M,25,11,75230,5
ObjectId("5df8c466c17bff0219cf9e2d"),1609,F,35,9,06830,5
ObjectId("5df8c466c17bff0219cf9e2e"),1610,M,25,11,55555,5
ObjectId("5df8c466c17bff0219cf9e2f"),1611,M,25,0,03867,5
ObjectId("5df8c466c17bff0219cf9e30"),1612,M,25,17,11354,5
ObjectId("5df8c466c17bff0219cf9e31"),1613,M,18,20,61801,5
ObjectId("5df8c466c17bff0219cf9e32"),1614,M,35,0,90027,5
ObjectId("5df8c466c17bff0219cf9e33"),1615,F,45,7,10022,5
ObjectId("5df8c466c17bff0219cf9e34"),1616,M,25,0,16101,5
ObjectId("5df8c466c17bff0219cf9e35"),1617,M,25,12,44060,5
ObjectId("5df8c466c17bff0219cf9e36"),1618,M,50,0,44139,5
ObjectId("5df8c466c17bff0219cf9e37"),1619,M,50,3,48843,5
ObjectId("5df8c466c17bff0219cf9e38"),1620,M,25,20,48009,5
ObjectId("5df8c466c17bff0219cf9e39"),1621,M,25,4,11423,5
ObjectId("5df8c466c17bff0219cf9e3a"),1622,M,18,4,53715,5
ObjectId("5df8c466c17bff0219cf9e3b"),1623,M,50,15,07746,5
ObjectId("5df8c466c17bff0219cf9e3c"),1624,M,25,0,06810,5
ObjectId("5df8c466c17bff0219cf9e3d"),1625,M,45,0,04330,5
ObjectId("5df8c466c17bff0219cf9e3e"),1626,M,18,4,10010,5
ObjectId("5df8c466c17bff0219cf9e3f"),1627,M,18,17,91505,5
ObjectId("5df8c466c17bff0219cf9e40"),1628,M,18,20,90028,5
ObjectId("5df8c466c17bff0219cf9e41"),1629,M,18,4,10003,5
ObjectId("5df8c466c17bff0219cf9e42"),1630,M,45,17,91355,5
ObjectId("5df8c466c17bff0219cf9e43"),1631,F,50,0,94514,5
ObjectId("5df8c466c17bff0219cf9e44"),1632,M,25,16,94120,5
ObjectId("5df8c466c17bff0219cf9e45"),1633,F,45,7,99701,5
ObjectId("5df8c466c17bff0219cf9e46"),1634,F,56,0,38340,5
